Station,District,Latitude,Longitude,timestamp,month,day_of_year,rainfall_mm,rainfall_previous,rainfall_3_obs,rainfall_6_obs,river_level,river_level_change,river_level_rolling_mean_3,river_level_rolling_max_6,time_gap_hours,sequence_id,target_timestamp,future_timestamp,future_river_level,actual_forecast_gap_hours,future_river_level_change
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 18:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.2,0.25,170,2025-03-30 00:15:00,2025-03-30 00:15:00,12.0,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 18:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.2,0.25,170,2025-03-30 00:30:00,2025-03-30 00:30:00,12.0,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 18:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1,0.25,170,2025-03-30 00:45:00,2025-03-30 00:45:00,12.0,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 19:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1,0.25,170,2025-03-30 01:00:00,2025-03-30 01:00:00,12.0,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 19:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1,0.25,170,2025-03-30 01:15:00,2025-03-30 01:15:00,12.0,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 19:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1,0.25,170,2025-03-30 01:30:00,2025-03-30 01:30:00,12.0,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 19:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1,0.25,170,2025-03-30 01:45:00,2025-03-30 01:45:00,12.0,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 20:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1,0.25,170,2025-03-30 02:00:00,2025-03-30 02:00:00,11.9,6.0,-0.1999999999999993
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 20:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1,0.25,170,2025-03-30 02:15:00,2025-03-30 02:15:00,11.9,6.0,-0.1999999999999993
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 20:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,-0.0999999999999996,12.06666666666667,12.1,0.25,170,2025-03-30 02:30:00,2025-03-30 02:30:00,12.0,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 20:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.03333333333334,12.1,0.25,170,2025-03-30 02:45:00,2025-03-30 02:45:00,12.0,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 21:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.1,0.25,170,2025-03-30 03:00:00,2025-03-30 03:00:00,12.0,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 21:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.1,0.25,170,2025-03-30 03:15:00,2025-03-30 03:15:00,12.0,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 21:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.1,0.25,170,2025-03-30 03:30:00,2025-03-30 03:30:00,11.9,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 21:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 03:45:00,2025-03-30 03:45:00,12.0,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 22:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 04:00:00,2025-03-30 04:00:00,12.0,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 22:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 04:15:00,2025-03-30 04:15:00,11.9,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 22:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 04:30:00,2025-03-30 04:30:00,11.9,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 22:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 04:45:00,2025-03-30 04:45:00,12.0,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 23:00:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 05:00:00,2025-03-30 05:00:00,12.0,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 23:15:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 05:15:00,2025-03-30 05:15:00,11.9,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 23:30:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 05:30:00,2025-03-30 05:30:00,11.9,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-29 23:45:00,3,88,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 05:45:00,2025-03-30 05:45:00,11.9,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 00:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 06:00:00,2025-03-30 06:00:00,12.0,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 00:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 06:15:00,2025-03-30 06:15:00,12.0,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 00:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 06:30:00,2025-03-30 06:15:00,12.0,5.75,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 00:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 06:45:00,2025-03-30 06:45:00,11.9,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 01:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 07:00:00,2025-03-30 07:00:00,11.9,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 01:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 07:15:00,2025-03-30 07:15:00,11.9,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 01:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 07:30:00,2025-03-30 07:30:00,12.0,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 01:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 07:45:00,2025-03-30 07:45:00,12.0,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 02:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,-0.0999999999999996,11.96666666666667,12.0,0.25,170,2025-03-30 08:00:00,2025-03-30 08:00:00,12.0,6.0,0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 02:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,0.0,11.933333333333335,12.0,0.25,170,2025-03-30 08:15:00,2025-03-30 08:15:00,12.0,6.0,0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 02:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0999999999999996,11.933333333333335,12.0,0.25,170,2025-03-30 08:30:00,2025-03-30 08:15:00,12.0,5.75,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 02:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,11.96666666666667,12.0,0.25,170,2025-03-30 08:45:00,2025-03-30 08:45:00,12.1,6.0,0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 03:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 09:00:00,2025-03-30 09:00:00,12.1,6.0,0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 03:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 09:15:00,2025-03-30 09:15:00,12.1,6.0,0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 03:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,-0.0999999999999996,11.966666666666674,12.0,0.25,170,2025-03-30 09:30:00,2025-03-30 09:30:00,12.1,6.0,0.1999999999999993
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 03:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0999999999999996,11.966666666666674,12.0,0.25,170,2025-03-30 09:45:00,2025-03-30 09:45:00,12.1,6.0,0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 04:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,11.966666666666674,12.0,0.25,170,2025-03-30 10:00:00,2025-03-30 10:00:00,12.2,6.0,0.1999999999999993
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 04:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,-0.0999999999999996,11.96666666666667,12.0,0.25,170,2025-03-30 10:15:00,2025-03-30 10:15:00,12.2,6.0,0.29999999999999893
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 04:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,0.0,11.933333333333335,12.0,0.25,170,2025-03-30 10:30:00,2025-03-30 10:30:00,12.2,6.0,0.29999999999999893
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 04:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0999999999999996,11.933333333333335,12.0,0.25,170,2025-03-30 10:45:00,2025-03-30 10:45:00,12.2,6.0,0.1999999999999993
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 05:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,11.966666666666674,12.0,0.25,170,2025-03-30 11:00:00,2025-03-30 11:00:00,12.2,6.0,0.1999999999999993
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 05:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,-0.0999999999999996,11.96666666666667,12.0,0.25,170,2025-03-30 11:15:00,2025-03-30 11:15:00,12.2,6.0,0.29999999999999893
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 05:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,0.0,11.933333333333335,12.0,0.25,170,2025-03-30 11:30:00,2025-03-30 11:30:00,12.2,6.0,0.29999999999999893
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 05:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,0.0,11.9,12.0,0.25,170,2025-03-30 11:45:00,2025-03-30 11:45:00,12.2,6.0,0.29999999999999893
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 06:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0999999999999996,11.93333333333334,12.0,0.25,170,2025-03-30 12:00:00,2025-03-30 12:00:00,12.3,6.0,0.3000000000000007
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 06:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,11.96666666666667,12.0,0.25,170,2025-03-30 12:15:00,2025-03-30 12:15:00,12.4,6.0,0.40000000000000036
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 06:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,-0.0999999999999996,11.966666666666674,12.0,0.5,170,2025-03-30 12:45:00,2025-03-30 12:45:00,12.4,6.0,0.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 07:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,0.0,11.93333333333334,12.0,0.25,170,2025-03-30 13:00:00,2025-03-30 13:00:00,12.4,6.0,0.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 07:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,11.9,0.0,11.9,12.0,0.25,170,2025-03-30 13:15:00,2025-03-30 13:15:00,12.4,6.0,0.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 07:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0999999999999996,11.933333333333335,12.0,0.25,170,2025-03-30 13:30:00,2025-03-30 13:30:00,12.5,6.0,0.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 07:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,11.966666666666674,12.0,0.25,170,2025-03-30 13:45:00,2025-03-30 13:45:00,12.4,6.0,0.40000000000000036
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 08:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 14:00:00,2025-03-30 13:45:00,12.4,5.75,0.40000000000000036
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 08:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.0,12.0,0.25,170,2025-03-30 14:15:00,2025-03-30 14:15:00,12.5,6.0,0.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 08:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0999999999999996,12.03333333333334,12.1,0.5,170,2025-03-30 14:45:00,2025-03-30 14:45:00,12.4,6.0,0.3000000000000007
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 09:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.066666666666672,12.1,0.25,170,2025-03-30 15:00:00,2025-03-30 14:45:00,12.4,5.75,0.3000000000000007
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 09:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1,0.25,170,2025-03-30 15:15:00,2025-03-30 15:15:00,12.4,6.0,0.3000000000000007
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 09:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1,0.25,170,2025-03-30 15:30:00,2025-03-30 15:30:00,12.4,6.0,0.3000000000000007
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 09:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1,0.25,170,2025-03-30 15:45:00,2025-03-30 15:45:00,12.3,6.0,0.20000000000000107
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 10:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0999999999999996,12.133333333333338,12.2,0.25,170,2025-03-30 16:00:00,2025-03-30 16:00:00,12.2,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 10:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.166666666666671,12.2,0.25,170,2025-03-30 16:15:00,2025-03-30 16:15:00,12.2,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 10:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.2,0.25,170,2025-03-30 16:30:00,2025-03-30 16:30:00,12.2,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 10:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.2,0.25,170,2025-03-30 16:45:00,2025-03-30 16:45:00,12.2,6.0,0.0
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 11:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.2,0.25,170,2025-03-30 17:00:00,2025-03-30 17:00:00,12.1,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 11:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.2,0.25,170,2025-03-30 17:15:00,2025-03-30 17:15:00,12.1,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 11:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.2,0.25,170,2025-03-30 17:30:00,2025-03-30 17:30:00,12.1,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 11:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.2,0.25,170,2025-03-30 17:45:00,2025-03-30 17:45:00,12.1,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 12:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.3,0.1000000000000014,12.233333333333336,12.3,0.25,170,2025-03-30 18:00:00,2025-03-30 18:00:00,12.1,6.0,-0.20000000000000107
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 12:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0999999999999996,12.300000000000006,12.4,0.25,170,2025-03-30 18:15:00,2025-03-30 18:15:00,12.1,6.0,-0.3000000000000007
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 12:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.366666666666672,12.4,0.25,170,2025-03-30 18:30:00,2025-03-30 18:30:00,12.1,6.0,-0.3000000000000007
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 12:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4,0.25,170,2025-03-30 18:45:00,2025-03-30 18:45:00,12.0,6.0,-0.40000000000000036
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 13:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4,0.25,170,2025-03-30 19:00:00,2025-03-30 19:00:00,12.0,6.0,-0.40000000000000036
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 13:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.4,0.25,170,2025-03-30 19:15:00,2025-03-30 19:15:00,12.0,6.0,-0.40000000000000036
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 13:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.0999999999999996,12.433333333333335,12.5,0.25,170,2025-03-30 19:30:00,2025-03-30 19:30:00,12.0,6.0,-0.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 13:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,-0.0999999999999996,12.43333333333334,12.5,0.25,170,2025-03-30 19:45:00,2025-03-30 19:45:00,12.0,6.0,-0.40000000000000036
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 14:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.5,0.0999999999999996,12.46666666666667,12.5,0.5,170,2025-03-30 20:15:00,2025-03-30 20:15:00,12.0,6.0,-0.5
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 14:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,-0.0999999999999996,12.433333333333335,12.5,0.25,170,2025-03-30 20:30:00,2025-03-30 20:30:00,12.0,6.0,-0.40000000000000036
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 14:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.43333333333334,12.5,0.25,170,2025-03-30 20:45:00,2025-03-30 20:45:00,12.0,6.0,-0.40000000000000036
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 15:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.5,0.5,170,2025-03-30 21:15:00,2025-03-30 21:15:00,12.0,6.0,-0.40000000000000036
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 15:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.4,0.0,12.4,12.5,0.25,170,2025-03-30 21:30:00,2025-03-30 21:30:00,12.0,6.0,-0.40000000000000036
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 15:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.3,-0.0999999999999996,12.366666666666672,12.5,0.25,170,2025-03-30 21:45:00,2025-03-30 21:45:00,12.0,6.0,-0.3000000000000007
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 16:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,-0.1000000000000014,12.300000000000004,12.4,0.25,170,2025-03-30 22:00:00,2025-03-30 22:00:00,12.0,6.0,-0.1999999999999993
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 16:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.23333333333334,12.4,0.25,170,2025-03-30 22:15:00,2025-03-30 22:15:00,12.0,6.0,-0.1999999999999993
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 16:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.4,0.25,170,2025-03-30 22:30:00,2025-03-30 22:30:00,12.0,6.0,-0.1999999999999993
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 16:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.2,0.0,12.2,12.4,0.25,170,2025-03-30 22:45:00,2025-03-30 22:45:00,12.0,6.0,-0.1999999999999993
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 17:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,-0.0999999999999996,12.166666666666671,12.3,0.25,170,2025-03-30 23:00:00,2025-03-30 23:00:00,12.0,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 17:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.133333333333338,12.2,0.25,170,2025-03-30 23:15:00,2025-03-30 23:15:00,11.9,6.0,-0.1999999999999993
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 17:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.2,0.25,170,2025-03-30 23:30:00,2025-03-30 23:30:00,11.9,6.0,-0.1999999999999993
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 17:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.2,0.25,170,2025-03-30 23:45:00,2025-03-30 23:45:00,12.0,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 18:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.2,0.25,170,2025-03-31 00:00:00,2025-03-31 00:00:00,11.9,6.0,-0.1999999999999993
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 18:15:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1,0.25,170,2025-03-31 00:15:00,2025-03-31 00:15:00,11.9,6.0,-0.1999999999999993
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 18:30:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.1,0.0,12.1,12.1,0.25,170,2025-03-31 00:30:00,2025-03-31 00:30:00,12.0,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 18:45:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,-0.0999999999999996,12.066666666666672,12.1,0.25,170,2025-03-31 00:45:00,2025-03-31 00:45:00,11.9,6.0,-0.09999999999999964
NH17 Crossing Boko,Kamrup Metropolitan,25.9775,91.23416667,2025-03-30 19:00:00,3,89,50.2,50.2,150.60000000000002,301.20000000000005,12.0,0.0,12.033333333333337,12.1,0.25,170,2025-03-31 01:00:00,2025-03-31 01:00:00,11.9,6.0,-0.09999999999999964
